output,time,parameter,S1,ST
CNH,8,Km1,0.02034120875432232,0.13483007368290323
CNH,8,Km2,-0.002218959285163884,0.1533350177749002
CNH,8,Tmax,0.27237414832902807,0.5065350453342494
CNH,8,Ken,0.15942576825811153,0.2554886141295705
CNH,8,kAB,-0.007748750694792855,0.10307328172171466
CNH,8,kAN,-0.007122629945736169,0.08932497041141696
CNH,8,kAOH,-0.0052063714469884805,0.08708658856728481
CNH,8,kNH,-0.0005882656256819177,0.0002753344777987299
CNH,9,kcat1,0.226210402048069,0.5576327201057599
CNH,9,kcat2,-0.008742756297210628,0.2614461838047692
CNH,9,Km1,0.0213668754451012,0.12771241737139685
CNH,9,Km2,-0.0011329545448349298,0.1363863403170033
CNH,9,Tmax,0.2747895530416343,0.4987659708312851
CNH,9,Ken,0.15941316946649045,0.25331851880913553
CNH,9,kAB,-0.007442529494269594,0.091163498920797
CNH,9,kAN,-0.007034855031943367,0.08132203027567786
CNH,9,kAOH,-0.004951418494012506,0.0788836814185467
CNH,9,kNH,-0.0006335641617366182,0.00033687740382587505
CNH,10,kcat1,0.22668221844911318,0.5346224134616044
CNH,10,kcat2,-0.00872596866481749,0.22896461291440798
CNH,10,Km1,0.022374903134021216,0.12166257687062466
CNH,10,Km2,-1.3266603519494566e-05,0.12354589489140388
CNH,10,Tmax,0.27688306779129995,0.4921616691527036
CNH,10,Ken,0.15930172991707037,0.251425421611767
CNH,10,kAB,-0.007091805054403082,0.08142084018717362
CNH,10,kAN,-0.006881519615125527,0.07445899174525801
CNH,10,kAOH,-0.004648023749344841,0.07183727802991582
CNH,10,kNH,-0.0006726014070616637,0.00040237305260173957
CNH,11,kcat1,0.22681357526560394,0.5151184514295671
CNH,11,kcat2,-0.008606642702480514,0.2031233036122492
CNH,11,Km1,0.02335642715955727,0.11655549874655942
CNH,11,Km2,0.001127582495384562,0.11367500681885255
CNH,11,Tmax,0.2786299824341265,0.4863243477515491
CNH,11,Ken,0.15915874199411398,0.24962343642746776
CNH,11,kAB,-0.006712508881633223,0.07337493648776675
CNH,11,kAN,-0.006684931896553011,0.06858773415652879
CNH,11,kAOH,-0.004319374375081778,0.06580186586801258
CNH,11,kNH,-0.0007059048084763177,0.00047138141351961313
CNH,12,kcat1,0.22663482874288968,0.49826162897706955
CNH,12,kcat2,-0.008412301864635508,0.18221757508733671
CNH,12,Km1,0.024307150990099086,0.11225815952578218
CNH,12,Km2,0.002280307549049501,0.1060257165664558
CNH,12,Tmax,0.2801576763734392,0.48116469184214433
CNH,12,Ken,0.15899388391411748,0.24781451376677557
CNH,12,kAB,-0.006315250312268359,0.06668417157777887
CNH,12,kAN,-0.006462223551075969,0.06356367963529404
CNH,12,kAOH,-0.003982059659951278,0.06063323157605472
CNH,12,kNH,-0.0007338144090916302,0.0005434736336141017
CNH,13,kcat1,0.22618307866675094,0.48350049288332375
CNH,13,kcat2,-0.00816103301691813,0.16508455847190423
CNH,13,Km1,0.025223742725371524,0.10864313898981766
CNH,13,Km2,0.0034382967699283042,0.10007658898529775
CNH,13,Tmax,0.2814992625173471,0.47660192203675195
CNH,13,Ken,0.15880638871300895,0.2459761752383822
CNH,13,kAB,-0.0059060046497311685,0.06109112429389638
CNH,13,kAN,-0.006224518307673769,0.059261866878049956
CNH,13,kAOH,-0.0036458458051188605,0.05620016762671701
CNH,13,kNH,-0.0007569798235741977,0.0006182610655015307
CNH,14,kcat1,0.2254940983479253,0.47045790705680995
CNH,14,kcat2,-0.007864725995549266,0.15089876664912175
CNH,14,Km1,0.02610116210531298,0.10559431979373428
CNH,14,Km2,0.004597311768055609,0.09545495513115888
CNH,14,Tmax,0.28267737298163964,0.4725695891044083
CNH,14,Ken,0.15859371310917303,0.24416906981321
CNH,14,kAB,-0.005489665111271026,0.05639648653357093
CNH,14,kAN,-0.005979151922273391,0.05557348416284899
CNH,14,kAOH,-0.0033170155875107445,0.05238781722186051
CNH,14,kNH,-0.0007757848766939813,0.0006954571110507151
CNH,15,kcat1,0.22459622347567365,0.45880541859535046
CNH,15,kcat2,-0.007531723641530098,0.13905761790736967
CNH,15,Km1,0.02693466608067319,0.10301121178890336
CNH,15,Km2,0.005754814743866156,0.09188338006473307
CNH,15,Tmax,0.28371764698379065,0.4690058021732797
CNH,15,Ken,0.15835643921702794,0.24243072911710162
CNH,15,kAB,-0.005070844347897455,0.05244317775242368
CNH,15,kAN,-0.005732379270104229,0.05240267940227127
CNH,15,kAOH,-0.003004148575981643,0.04909854521772549
CNH,15,kNH,-0.0007903886886431671,0.0007748343500800035
CNH,16,kcat1,0.22351807629422535,0.4482819165127174
CNH,16,kcat2,-0.0071683073586009385,0.1291121282379846
CNH,16,Km1,0.027720357750394987,0.10080904119550037
CNH,16,Km2,0.006908957652354101,0.08915604916306152
CNH,16,Tmax,0.28464195425996114,0.4658425622425509
CNH,16,Ken,0.15810144818650376,0.24076278100493378
CNH,16,kAB,-0.004652864069163984,0.04910874199576152
CNH,16,kAN,-0.005488850898110045,0.04966715182464292
CNH,16,kAOH,-0.0027130004599811557,0.04625270955529073
CNH,16,kNH,-0.0008011454459388078,0.0008562073991773992
CNH,17,kcat1,0.222285252229002,0.4386862777030313
CNH,17,kcat2,-0.006779143491334399,0.12071737217360988
CNH,17,Km1,0.028455266165731494,0.0989167926284058
CNH,17,Km2,0.008058875717557014,0.08711457319205983
CNH,17,Tmax,0.28547111625893223,0.46302152615710496
CNH,17,Ken,0.15783647774837747,0.23916225437164543
CNH,17,kAB,-0.004237493317329234,0.04629458673187487
CNH,17,kAN,-0.005251936081112283,0.04729779877708065
