initial_condition,time,output,parameter,S1,ST
40_100,167,1,kAOH,-0.01634718086873474,0.681750394638333
40_100,167,1,kNH,0.029813686691026207,0.06710976914536816
40_100,167,2,kcat1,0.01817688492632956,0.21566233649123728
40_100,167,2,kcat2,0.16469995511199403,0.3735230249202445
40_100,167,2,Km1,-0.0009911014471543874,0.1632446384965504
40_100,167,2,Km2,0.11956414898255098,0.4307511601117402
40_100,167,2,Tmax,0.23008967865422175,0.5222120144362637
40_100,167,2,Ken,0.022043166195142676,0.13927477934049978
40_100,167,2,kAB,0.02369008587706521,0.09891787719532351
40_100,167,2,kAN,-0.005293720414934958,0.09436915722150306
40_100,167,2,kAOH,-0.018203909588108712,0.6598397070341911
40_100,167,2,kNH,0.027759326411481298,0.06249059377271801
40_100,167,3,kcat1,0.4575964250727455,0.6239180758213323
40_100,167,3,kcat2,0.054536907693124706,0.22652536499714884
40_100,167,3,Km1,0.08881954449038304,0.21720122816012685
40_100,167,3,Km2,0.0411226185818565,0.14826851143679975
40_100,167,3,Tmax,0.07996947604672922,0.20060533614027604
40_100,167,3,Ken,0.011001827948804426,0.08748800980201843
40_100,167,3,kAB,0.028015623855762513,0.15571854921547454
40_100,167,3,kAN,0.028348462139398345,0.08814452211658078
40_100,167,3,kAOH,0.09234402159853738,0.3812905379618189
40_100,167,3,kNH,0.011975275837570869,0.06971304556998914
40_100,168,0,kcat1,0.5734371279474121,0.8141595441296975
40_100,168,0,kcat2,0.008522682368303074,0.14919301672721005
40_100,168,0,Km1,0.09610083860881007,0.2922516490803211
40_100,168,0,Km2,0.00515572812204933,0.06530764546138126
40_100,168,0,Tmax,0.016912242739246613,0.17329801912972384
40_100,168,0,Ken,0.006549846620822402,0.06075508630481172
40_100,168,0,kAB,0.02531462168286812,0.16664933229606194
40_100,168,0,kAN,0.033435842907285296,0.10097351355026882
40_100,168,0,kAOH,0.0847181401148776,0.24595951863429247
40_100,168,0,kNH,0.005851198365852742,0.06067375288597816
40_100,168,1,kcat1,0.022199233691394805,0.2670581526509606
40_100,168,1,kcat2,0.18802098414312268,0.3729774618962354
40_100,168,1,Km1,0.0020325961851710827,0.10621967072133072
40_100,168,1,Km2,0.13114206293086472,0.3983275873136942
40_100,168,1,Tmax,0.24789517320342022,0.503527826465642
40_100,168,1,Ken,0.02372513720066962,0.15552552755430565
40_100,168,1,kAB,0.028496269821010584,0.10604406009486152
40_100,168,1,kAN,-0.0024864527328128947,0.02885978809284445
40_100,168,1,kAOH,-0.012406930790691705,0.4803156026850023
40_100,168,1,kNH,0.029835958305165635,0.0673119327875014
40_100,168,2,kcat1,0.01783839099458697,0.21765698953516968
40_100,168,2,kcat2,0.16518606755409215,0.372126317399878
40_100,168,2,Km1,-0.0008763536480371622,0.16615789448765453
40_100,168,2,Km2,0.11938819216490858,0.43810066855173935
40_100,168,2,Tmax,0.22806856698031663,0.5214917119753152
40_100,168,2,Ken,0.02211858252751177,0.14484763910117268
40_100,168,2,kAB,0.023762102118275837,0.1001293124563821
40_100,168,2,kAN,-0.005101101645421978,0.0948487528588487
40_100,168,2,kAOH,-0.014399212793818296,0.4721900739412036
40_100,168,2,kNH,0.02778529520072334,0.06269050940336433
40_100,168,3,kcat1,0.45710613580820836,0.6251841579836197
40_100,168,3,kcat2,0.05477937398668248,0.22782421248547757
40_100,168,3,Km1,0.08857724596169798,0.21861086792404225
40_100,168,3,Km2,0.041106679716970636,0.1510399920436454
